LocationID,trip_count,total_fare,avg_fare,avg_distance,avg_tip,Zone,Borough,latitude,longitude,intensity
183,114,3837.88,33.66561403508772,7.990964912280702,0.24596491228070175,Pelham Bay,Bronx,40.7128,-74.006,0.002044879728784373
16,109,3560.86,32.668440366972476,7.229266055045872,0.16779816513761467,Bayside,Queens,40.7128,-74.006,0.0019551920213815494
53,106,3429.82,32.35679245283019,6.024622641509434,1.249622641509434,College Point,Queens,40.7128,-74.006,0.0019013793969398555
201,104,4712.69,45.31432692307692,11.800384615384615,0.23,Rockaway Park,Queens,40.7128,-74.006,0.001865504313978726
190,100,3146.07,31.460700000000003,4.3099,0.2838,Prospect Park,Brooklyn,40.7128,-74.006,0.0017937541480564673
175,93,3520.78,37.85784946236559,7.669354838709677,0.17311827956989248,Oakland Gardens,Queens,40.7128,-74.006,0.0016681913576925146
153,91,2921.66,32.106153846153845,7.48021978021978,0.07560439560439561,Marble Hill,Manhattan,40.7128,-74.006,0.0016323162747313854
150,89,3048.15,34.24887640449438,7.442921348314607,0.0,Manhattan Beach,Brooklyn,40.7128,-74.006,0.001596441191770256
101,80,2862.1,35.77625,9.144875,0.05775,Glen Oaks,Queens,40.7128,-74.006,0.001435003318445174
98,79,2909.96,36.83493670886076,7.824683544303797,0.4011392405063291,Fresh Meadows,Queens,40.7128,-74.006,0.0014170657769646093
9,75,2554.28,34.05706666666667,440.64599999999996,0.7722666666666667,Auburndale,Queens,40.7128,-74.006,0.0013453156110423505
73,69,2024.08,29.334492753623188,5.485652173913043,0.14782608695652172,East Flushing,Queens,40.7128,-74.006,0.0012376903621589626
128,69,2337.9,33.88260869565217,6.14768115942029,1.0656521739130436,Inwood Hill Park,Manhattan,40.7128,-74.006,0.0012376903621589626
207,67,2841.86,42.41582089552239,3.0229850746268654,5.76731343283582,Saint Michaels Cemetery/Woodside,Queens,40.7128,-74.006,0.0012018152791978332
15,56,2524.64,45.082857142857144,9.072142857142858,0.0005357142857142857,Bay Terrace/Fort Totten,Queens,40.7128,-74.006,0.0010045023229116217
240,55,2166.15,39.38454545454545,7.846363636363637,0.09090909090909091,Van Cortlandt Park,Bronx,40.7128,-74.006,0.0009865647814310571
194,53,2426.61,45.785094339622646,4.292641509433962,4.36566037735849,Randalls Island,Manhattan,40.7128,-74.006,0.0009506896984699277
221,45,1977.59,43.946444444444445,7.500888888888889,1.0986666666666667,Stapleton,Staten Island,40.7128,-74.006,0.0008071893666254103
64,42,1612.6,38.39523809523809,6.666428571428572,2.2614285714285716,Douglaston,Queens,40.7128,-74.006,0.0007533767421837163
6,38,1099.1,28.923684210526314,5.056315789473683,0.05263157894736842,Arrochar/Fort Wadsworth,Staten Island,40.7128,-74.006,0.0006816265762614576
96,34,1108.95,32.616176470588236,6.655294117647059,0.0,Forest Park/Highland Park,Queens,40.7128,-74.006,0.0006098764103391989
120,33,924.5,28.015151515151516,4.583030303030303,0.09090909090909091,Highbridge Park,Manhattan,40.7128,-74.006,0.0005919388688586342
115,25,1088.47,43.5388,6.759600000000001,0.0,Grymes Hill/Clifton,Staten Island,40.7128,-74.006,0.00044843853701411683
214,23,1200.5,52.19565217391305,8.794347826086957,0.0,South Beach/Dongan Hills,Staten Island,40.7128,-74.006,0.0004125634540529875
154,23,573.2,24.921739130434784,6.425217391304348,0.8478260869565217,Marine Park/Floyd Bennett Field,Brooklyn,40.7128,-74.006,0.0004125634540529875
31,23,735.51,31.97869565217391,7.253478260869565,0.08695652173913043,Bronx Park,Bronx,40.7128,-74.006,0.0004125634540529875
57,22,878.89,39.94954545454545,6.534090909090909,0.9136363636363637,Corona,Queens,40.7128,-74.006,0.0003946259125724228
58,20,916.97,45.8485,6.9045000000000005,0.667,Country Club,Bronx,40.7128,-74.006,0.0003587508296112935
23,16,597.49,37.343125,5.474375,0.0,Bloomfield/Emerson Hill,Staten Island,40.7128,-74.006,0.00028700066368903476
46,16,709.71,44.356875,12.63625,0.70625,City Island,Bronx,40.7128,-74.006,0.00028700066368903476
172,15,659.61,43.974000000000004,6.469333333333333,0.0,New Dorp/Midland Beach,Staten Island,40.7128,-74.006,0.0002690631222084701
8,15,466.67,31.111333333333334,4.5633333333333335,3.131333333333333,Astoria Park,Queens,40.7128,-74.006,0.0002690631222084701
184,15,534.22,35.61466666666667,7.623333333333333,0.5333333333333333,Pelham Bay Park,Bronx,40.7128,-74.006,0.0002690631222084701
59,12,430.83000000000004,35.9025,5.069166666666667,0.0,Crotona Park,Bronx,40.7128,-74.006,0.0002152504977667761
251,9,589.91,65.54555555555555,9.165555555555555,0.0,Westerleigh,Staten Island,40.7128,-74.006,0.00016143787332508207
30,9,359.56,39.95111111111111,7.363333333333333,0.0,Broad Channel,Queens,40.7128,-74.006,0.00016143787332508207
176,8,253.87,31.73375,5.20375,0.0,Oakwood,Staten Island,40.7128,-74.006,0.00014350033184451738
118,8,386.68,48.335,9.004999999999999,0.825,Heartland Village/Todt Hill,Staten Island,40.7128,-74.006,0.00014350033184451738
156,6,425.0,70.83333333333333,13.368333333333334,0.0,Mariners Harbor,Staten Island,40.7128,-74.006,0.00010762524888338805
206,6,244.35,40.725,5.721666666666667,0.0,Saint George/New Brighton,Staten Island,40.7128,-74.006,0.00010762524888338805
109,6,576.49,96.08166666666666,13.311666666666667,0.8333333333333334,Great Kills,Staten Island,40.7128,-74.006,0.00010762524888338805
27,5,268.3,53.660000000000004,10.712,1.496,Breezy Point/Fort Tilden/Riis Beach,Queens,40.7128,-74.006,8.968770740282337e-05
245,4,301.49,75.3725,8.192499999999999,12.5,West Brighton,Staten Island,40.7128,-74.006,7.175016592225869e-05
253,4,202.54999999999998,50.637499999999996,2.2725,0.0,Willets Point,Queens,40.7128,-74.006,7.175016592225869e-05
187,2,80.41,40.205,5.385,6.37,Port Richmond,Staten Island,40.7128,-74.006,3.5875082961129345e-05
5,1,13.5,13.5,2.31,0.0,Arden Heights,Staten Island,40.7128,-74.006,1.7937541480564672e-05
2,1,65.0,65.0,7.56,15.34,Jamaica Bay,Queens,40.7128,-74.006,1.7937541480564672e-05
204,1,86.5,86.5,25.78,0.0,Rossville/Woodrow,Staten Island,40.7128,-74.006,1.7937541480564672e-05
199,1,70.0,70.0,10.67,13.0,Rikers Island,Bronx,40.7128,-74.006,1.7937541480564672e-05
